ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,Distance,DistanceUnit,Addr_ContactTelephone1,Addr_ContactTelephone2,Addr_ContactEmail,Addr_AccessComments,Addr_GeneralComments,Addr_RelatedURL,ConnectionType,ChargerType,UsageType,NumberOfPoints,GeneralComments,DateLastConfirmed,StatusType,DateLastStatusUpdate,DateCreated
35579,CD862C03-72AD-4FFB-8B25-5A4DED4EAEB0,"Vijgenstraat 49","Vijgenstraat 49",,"Den Haag",,"2552 HC","Netherlands",52.0620134874169,4.25083366137699,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35580,790A89C8-6DB8-4A1E-9F1A-A645F3937A80,"Maarseveensestraat 4","Maarseveensestraat 4",,"Den Haag",,"2574 RW","Netherlands",52.062021,4.280707,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35581,D5FF2925-F989-4AEA-8DCA-65FF00BA83AA,"Kikkersloot 47","Kikkersloot 47",,"Zoetermeer",,"2724 CD","Netherlands",52.062072,4.510781,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35583,D2F8C110-35A0-42F1-AE70-E66C2F6C68C9,"Ingenieur Veltplein","Ingenieur Veltplein",,"Zoetermeer",,"2717 ZA","Netherlands",52.062219,4.470911,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35585,FDF46B17-60A7-4AE1-BEE4-C9D556B1DDE6,"Willem Hanegraaflaan 1T","Willem Hanegraaflaan 1T",,"Den Haag",,"2493 BP","Netherlands",52.062417,4.393268,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35586,6D89004A-B0AE-40C9-B583-B95F43662421,"Zeelantlaan 29","Zeelantlaan 29",,"Utrecht",,"3526 AK","Netherlands",52.062597,5.102157,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35587,7FBB00E4-D29E-4818-8942-3FBCB5185BC7,"Alikruiksingel 6","Alikruiksingel 6",,"Den Haag",,"2492 SC","Netherlands",52.062846,4.410511,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35590,5E2C9B97-59B0-478B-834D-D9708B6E163F,"Zilverreigerstraat 27","Zilverreigerstraat 27",,"Den Haag",,"2492 TC","Netherlands",52.063197,4.419257,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35591,CA6633E8-2F48-4323-A087-806645CCC3D3,"Spieringdam 9","Spieringdam 9",,"Den Haag",,"2492 ND","Netherlands",52.06358,4.408464,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35592,9CEE07E9-28BF-4BB8-AE09-0615BA848FB1,"Pippelingstraat 185","Pippelingstraat 185",,"Den Haag",,"2564 RG","Netherlands",52.06373498,4.25407922,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35593,E1B70809-5C87-4EA3-BC5B-888A66394414,"Poortugaalstraat 89","Poortugaalstraat 89",,"Zoetermeer",,"2729 HC","Netherlands",52.063745,4.541417,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35594,D27927AD-703E-40E9-85FA-CF6334076DAD,"Richard Wagnerlaan 42","Richard Wagnerlaan 42",,"Den Haag",,"2555 WZ","Netherlands",52.063775,4.238955,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35595,2F319D11-11BC-49C9-87C3-18C9526D24BD,"Vaartdreef 130","Vaartdreef 130",,"Zoetermeer",,"2724 GJ","Netherlands",52.063814,4.504073,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35596,93CF6428-EA3A-4DBA-BC96-F8727C8E5496,"Koninginnelaan 68","Koninginnelaan 68",,"Voorburg",,"2275 CM","Netherlands",52.063873,4.352525,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35597,4A5D5E02-C799-4074-B888-C93C59C55204,"Odijkerweg","Odijkerweg",,"Zeist",,"3709","Netherlands",52.06386,5.25732,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35598,DE8D1CE3-EA0C-44CA-8A18-FB0425427AF9,"Pleviersingel 24","Pleviersingel 24",,"Den Haag",,"2492 PR","Netherlands",52.064032,4.417136,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35599,388A77B3-888F-446A-8CD0-1DBA53E112D6,"Spartastraat 3","Spartastraat 3",,"Zoetermeer",,"2711 GW","Netherlands",52.064086,4.497726,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35600,43B94029-74C0-4111-BF0C-1EA51F327C8C,"Runnenburg 7","Runnenburg 7",,"Bunnik",,"3981 AZ","Netherlands",52.06413616584,5.1941534131765,,0,,,,,,"http://www.bam.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35601,6749111B-A431-4B63-A360-7FB32B31C037,"Paradijsstraat 36","Paradijsstraat 36",,"Voorburg",,"2275 EP","Netherlands",52.064301,4.350595,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35602,7F1CC2F1-283F-4268-94C7-E1351E4E9C2B,"Tuindorpweg 55","Tuindorpweg 55",,"Utrechtse Heuvelrug",,"3951 BE","Netherlands",52.064316,5.370919,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35603,2705AE34-9D5A-4603-9FCB-CB436E7914B0,"Mosselsingel","Mosselsingel",,"Den Haag",,"2492 SJ","Netherlands",52.064318,4.412932,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35605,4C5DC4C4-7753-4BCC-89E9-385A7C0AA24E,"Runnenburg 9","Runnenburg 9",,"Bunnik",,"3981 AZ","Netherlands",52.064585506753,5.1945751905441,,0,,,,,,"http://www.bam.nl","Mennekes (Type 2);",,,4,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35606,1FAB0909-4DD9-4EF1-A719-2304D5DE31AC,"Saturnusstraat 86","Saturnusstraat 86",,"Den Haag",,"2516 AH","Netherlands",52.065,4.346,,0,"0900-0201",,"info@eneco.nl",,,"http://www.eneco.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35607,390B7225-CE3B-4B9C-AA33-60E9C93B8947,"Pieter van der Meulenlaan 2","Pieter van der Meulenlaan 2",,"Den Haag",,"2493 CM","Netherlands",52.065072,4.395221,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35608,1B69E74F-360A-49AD-8466-7E6E66A97E50,"Papendorpseweg 100","Papendorpseweg 100",,"Utrecht",,"3528 BJ","Netherlands",52.0650747,5.0903194,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35609,015FD08D-5353-47A0-8B4E-7BD4A219A664,"Stationsweg 11","Stationsweg 11",,"Utrechtse Heuvelrug",,"3972 KA","Netherlands",52.065123,5.258508,,0,,,,,,,"Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35610,F1A62BB1-EEF7-4959-8CC7-A32BD309B998,"Cliviastraat 35","Cliviastraat 35",,"Den Haag",,"2555 NN","Netherlands",52.065175,4.234972,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35611,3C83C580-CC46-479F-953B-171AD4C81DF2,"Amerongseberg 79","Amerongseberg 79",,"Utrecht",,"3524 LM","Netherlands",52.065228592306,5.1290541887283,,0,,,,,,"http://www.ikwileenlaadpaal.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35613,44CDD5FB-DBBD-4463-8EF0-CCE3536647FB,"Ellekomstraat 32","Ellekomstraat 32",,"Den Haag",,"2573 XD","Netherlands",52.065689,4.285862,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35614,6EDE7EBA-B673-4968-BC1E-86F5402B0335,"Jacob Catsstraat 474","Jacob Catsstraat 474",,"Den Haag",,"2515 EX","Netherlands",52.065941,4.314159,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35615,3D36FB7A-9A9C-4490-9862-3C8DF37D961E,"Saturnusstraat","Saturnusstraat",,"Den Haag",,"2516 AH","Netherlands",52.066,4.346,,0,"0900-0201",,"info@eneco.nl",,,"http://www.eneco.nl","Mennekes (Type 2);",,,2,,,"Operational",7/18/2016 8:17:00 PM,1/9/2015 6:05:00 AM
35616,C7CFAA40-59CF-43A4-A16C-D2493425534E,"Julianaweg 221","Julianaweg 221",,"Utrecht",,"3525 VE","Netherlands",52.066079,5.118614,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35617,AFAD3DB7-B485-49C6-AC52-CF7B96A0D168,"Laan van Meerdervoort 1229","Laan van Meerdervoort 1229",,"Den Haag",,"2555 BD","Netherlands",52.066146,4.240035,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35618,4197D1B6-232D-407C-B278-744CA5C74E89,"Piershilstraat 25","Piershilstraat 25",,"Zoetermeer",,"2729 GW","Netherlands",52.066161,4.541835,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35619,1F1EB5C8-7C97-4054-9A3A-487A93260CFD,"Eendrachtlaan 10","Eendrachtlaan 10",,"Utrecht",,"3526 LB","Netherlands",52.066073246377,5.1097687706351,,0,,,,,,"http://www.Berenschot.nl","Mennekes (Type 2);",,,3,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35620,ACA41FE2-14EF-45AC-9D9C-5C4C81C53AF4,"Schoolstraat 43","Schoolstraat 43",,"Voorburg",,"2271 BZ","Netherlands",52.06616,4.36388,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35621,5145952E-F786-419F-BD12-73F0405E1905,"Goudseweg 32","Goudseweg 32",,"Bodegraven",,"2411 HL","Netherlands",52.0671084579095,4.73978513491819,,0,"085 600 00 00",,,"Take Exit Tulip Inn / Mac Donalds and drive around hotel to the back / entrance of hotel.",,"http://www.allego.eu/","CHAdeMO; CCS (Type 2 Version of Combined Coupler); Mennekes (Type 2);",,"Public - Membership Required",1,"2 parking spots: one for quick charging and one for slow charging see OCM-35629",,"Operational",1/9/2016 10:12:00 PM,1/9/2015 6:05:00 AM
35623,CC01B4D5-0BC1-4982-8EB9-7B06533C9511,"Goudsbloemtuin","Goudsbloemtuin",,"Zoetermeer",,"2724 EZ","Netherlands",52.066659,4.512809,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35624,C6C71693-F364-4EA4-B65D-021B87358B4B,"Abrikozenstraat 103","Abrikozenstraat 103",,"Den Haag",,"2564 VM","Netherlands",52.066713,4.256076,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35625,FFDDDFA1-1279-44AA-8152-6B831D918C75,"Maanweg","Maanweg",,"Den Haag",,"2275 XW","Netherlands",52.066766188812,4.3493430688977,,0,,,,,,"http://www.flow-nederland.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35626,20F1D198-6F66-4D92-95F3-B399E132B81B,"Van Deventerlaan 50","Van Deventerlaan 50",,"Utrecht",,"3528 AE","Netherlands",52.066936846393,5.0781565904617,,0,,,,,,"http://www.mercedes-benz.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35627,1D1B64F6-B7F8-4718-A145-3A5034A98613,"Lobelialaan 62","Lobelialaan 62",,"Den Haag",,"2555 PJ","Netherlands",52.06714,4.234743,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35628,7EE136C6-EF79-448E-8024-0647FF0A8268,"Deltaplein 654","Deltaplein 654",,"Den Haag",,"2554 GK","Netherlands",52.067206,4.219423,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35630,51C2858E-F386-4109-A3CF-FFF1BDB3F872,"Van Zijldreef","Van Zijldreef",,"Bunnik",,"3981 GV","Netherlands",52.06738,5.191917,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35631,FF25ADEC-F2D5-42E9-9ACA-03529F83A73C,"Paul Scholtenrode 91","Paul Scholtenrode 91",,"Zoetermeer",,"2717 HE","Netherlands",52.067412,4.478547,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35636,887FA59A-337C-4AE3-AB84-0465F15FE89C,"Lavendelstraat 96","Lavendelstraat 96",,"Den Haag",,"2563 PT","Netherlands",52.067602,4.270189,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35637,EE264A06-6EEC-4D31-926C-9F80EA07A691,"Ptolemaeuslaan","Ptolemaeuslaan",,"Utrecht",,"3528 BR","Netherlands",52.0676503419581,5.08061767249148,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35639,8E3AF392-40D0-47EC-A03B-8BCA412A45DB,"J F Kennedylaan 2n","J F Kennedylaan 2n",,"Bunnik",,"3981 GC","Netherlands",52.067806,5.198389,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35642,5D1CDB7F-1BF3-4926-882F-97BEEBAB1D1E,"Koeburgweg 1","Koeburgweg 1",,"Zeist",,"3709 JD","Netherlands",52.068137,5.256271,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35643,D75445F9-7BBE-43BB-8A74-389467B43F42,"Tolnasingel 3","Tolnasingel 3",,"Bodegraven-Reeuwijk",,"2411 PV","Netherlands",52.0682830810547,4.76261520385742,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35644,414671CB-105F-4FA1-A99C-7B852BAACAC8,"Duitslandweg 4","Duitslandweg 4",,"Bodegraven-Reeuwijk",,"2411 NT","Netherlands",52.068312,4.753672,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35645,7405D499-F992-4E95-9593-37CF69425F2A,"Nieuwlandstraat 16","Nieuwlandstraat 16",,"Zoetermeer",,"2729 DT","Netherlands",52.068338,4.539582,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35646,7804DC47-8C8E-4EBD-83C6-9ECCA7F40C7D,"Thea Beckmanpad 9","Thea Beckmanpad 9",,"Bunnik",,"3981 EP","Netherlands",52.068697,5.198071,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35647,7C996A74-E725-4BCE-BC2A-BCD3DDAB0826,"Meloenstraat 70","Meloenstraat 70",,"Den Haag",,"2564 TK","Netherlands",52.068703,4.256364,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35649,E2490ABF-D46E-45F6-B657-4AC725C388F4,"Waldorpstraat","Waldorpstraat",,"Den Haag",,"2521 CC","Netherlands",52.069258384263,4.3229484558105,,0,,,,,,,"Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35650,30D43DA2-CAC0-4480-8CA9-13F475598482,"Patrijzenveld 25","Patrijzenveld 25",,"Zoetermeer",,"2727 DA","Netherlands",52.069269,4.510887,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35651,C9BE54DA-4471-4102-929F-D4BCEB526CF0,"Enthovenplein","Enthovenplein",,"Den Haag",,"2521 DA","Netherlands",52.0692901611328,4.32659482955933,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:45:00 AM,1/9/2015 6:05:00 AM
35652,457C9498-DD72-475B-8BD8-80A671008A36,"Neckar","Neckar",,"Den Haag",,"2491 BE","Netherlands",52.06932433528,4.3901807069778,,0,,,,,,"http://louwman-denhaag.toyota-dealers.nl/","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35654,AD8089C6-DAAF-4080-8896-C57551C4D93D,"Zonweg 193","Zonweg 193",,"Den Haag",,"2516 CE","Netherlands",52.069618,4.347887,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35655,93F7D20A-C589-4B2D-927C-D5F5D9709D75,"Bellefleurhof 20","Bellefleurhof 20",,"Zoetermeer",,"2728 KS","Netherlands",52.069574,4.525182,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35656,15CB211C-7D4D-4C21-9A56-E2FAFC7215A9,"Laan van Meerdervoort 828","Laan van Meerdervoort 828",,"Den Haag",,"2564 AR","Netherlands",52.069602,4.253025,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35657,B16C577A-8C01-4AF6-9531-3B6DB69AE822,"Enthovenplein","Enthovenplein",,"Den Haag",,"2521 DA","Netherlands",52.0696754455566,4.3263111114502,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35658,30FF2CE7-A7B4-4E2A-9FB8-5D485CFCB9B9,"Laan van Eik en Duinen 114","Laan van Eik en Duinen 114",,"Den Haag",,"2564 GV","Netherlands",52.069721,4.264171,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35659,EEF7718F-3838-4C76-8F17-2E48A15B7343,"Sartrezijde 60","Sartrezijde 60",,"Zoetermeer",,"2725 PR","Netherlands",52.069779,4.496416,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35660,27303E69-9CB5-4BB5-BA36-27D01BD2BB36,"Italiëweg 25","Italiëweg 25",,"Bodegraven-Reeuwijk",,"2411 NR","Netherlands",52.0698204040527,4.7554759979248,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35661,AED44899-9A39-4E31-9DDF-2DCF026DF134,"Laan van Oostenburg 49","Laan van Oostenburg 49",,"Voorburg",,"2271 AN","Netherlands",52.069821,4.360543,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35664,5278E74E-F3A0-470D-950C-6D2B555A91CE,"Afrikalaan 149","Afrikalaan 149",,"Utrecht",,"3526 VM","Netherlands",52.07004,5.09407,,0,,,,,,"http://www.ev-box.nl","Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35665,5CEEAE65-C9D9-4A7A-B2C5-A8D5B590EFF3,"Kampweg 46","Kampweg 46",,"Bunnik",,"3981 KK","Netherlands",52.070439,5.196619,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35666,AC6F8B7C-2009-426D-A967-EB69A9291E29,"Laan van Meerdervoort 752","Laan van Meerdervoort 752",,"Den Haag",,"2564 AP","Netherlands",52.070927,4.256069,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35667,8FB5B700-AD2A-4DBF-9220-DA255393EF92,"Vaillantplein 18T","Vaillantplein 18T",,"Den Haag",,"2526 HZ","Netherlands",52.071073,4.301237,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35668,6343B4F5-B762-4FE8-B834-4DB78EB0516E,"Aart van der Leeuwkade 1","Aart van der Leeuwkade 1",,"Voorburg",,"2274 KX","Netherlands",52.071073,4.35843,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35669,E9F77E7C-B379-4F28-AD5A-701E5E8F381F,"Kampioensingel 13","Kampioensingel 13",,"Den Haag",,"2492 WT","Netherlands",52.071516,4.404516,,0,"0800-3522365",,,,,"http://www.evnet.nl","Mennekes (Type 2);",,,2,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35670,0CFD0F81-B03A-4D1E-BAD9-A89AF3E153D4,"Broekslootkade 44","Broekslootkade 44",,"Voorburg",,"2274 HB","Netherlands",52.071593,4.361232,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35672,CA1B15AC-1379-48CD-8C43-36207E9F509F,"Hyacinthweg 48","Hyacinthweg 48",,"Den Haag",,"2565 RK","Netherlands",52.07177,4.251526,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35674,ABF06CB6-F40A-486E-A0B0-A37400200B4C,"Newtonplein 49","Newtonplein 49",,"Den Haag",,"2562 JX","Netherlands",52.071842,4.27786,,0,"036 - 549 34 00",,,,,"http://www.icu-charging-stations.com/","Mennekes (Type 2); Mennekes (Type 2);",,,1,,,"Operational",6/4/2016 2:46:00 AM,1/9/2015 6:05:00 AM
35675,EE2A3C69-A61D-48E4-A17A-D314F9AA11A7,"Meerndijk 59","Meerndijk 59",,"De Meern",,"3454 HP","Netherlands",52.071915308785,5.0274306535721,,0,"088 0109500",,,,,"http://thenewmotion.nl/","Mennekes (Type 2); CHAdeMO; CCS (Type 2 Version of Combined Coupler);",,"Public - Membership Required",1,,,"Operational",4/18/2015 8:15:00 PM,1/9/2015 6:05:00 AM
